file_name,extension,ID,x_start[px],y_start[px],x_end[px],y_end[px],ang_vel[deg/s]
OMEGA.2022-01-27T06:44:26.807.fits,3,4,1267.89,4.19,2087.45,2765.11,0.02713
OMEGA.2022-01-27T06:44:26.807.fits,8,6,455.63,4.39,1666.09,4066.88,0.02722
OMEGA.2022-02-01T01:19:35.475.fits,13,1,1246.84,105.62,2085.29,355.87,0.4574
OMEGA.2022-02-01T01:19:35.475.fits,14,2,57.93,387.99,2090.5,994.04,0.4585
OMEGA.2022-02-01T01:19:35.475.fits,15,3,57.92,1028.55,2090.96,1633.03,0.4598
OMEGA.2022-02-01T01:19:35.475.fits,16,4,57.82,1667.26,2090.49,2272.98,0.461
OMEGA.2022-02-01T01:19:35.475.fits,29,9,58.08,2306.31,2090.56,2912.65,0.4622
OMEGA.2022-02-01T01:19:35.475.fits,3,11,1249.0,3.57,1008.97,4070.49,0.431
OMEGA.2022-02-01T01:19:35.475.fits,30,12,58.25,2949.66,2091.64,3552.96,0.4635
OMEGA.2022-02-01T01:19:35.475.fits,31,13,59.28,3585.92,2083.65,4187.99,0.4644
OMEGA.2022-02-01T01:07:26.523.fits,25,1,605.68,109.17,2087.11,248.78,0.4037
OMEGA.2022-02-01T01:07:26.523.fits,26,2,62.95,260.51,2084.12,449.68,0.4047
OMEGA.2022-02-01T01:07:26.523.fits,27,3,53.02,461.7,2084.29,650.19,0.4056
OMEGA.2022-02-01T01:07:26.523.fits,28,4,62.91,662.88,2083.6,857.1,0.4066
OMEGA.2022-02-01T01:07:26.523.fits,5,5,62.9,3294.33,2083.68,3487.59,0.3999
OMEGA.2022-02-01T01:07:26.523.fits,6,6,61.4,3496.68,2086.53,3686.4,0.4008
OMEGA.2022-02-01T01:07:26.523.fits,7,7,52.45,3700.24,2086.61,3890.01,0.4018
OMEGA.2022-02-01T01:07:26.523.fits,8,8,60.02,3898.43,2082.99,4089.74,0.4026
OMEGA.2022-02-01T02:35:19.037.fits,17,1,62.87,1711.44,2079.92,1820.67,0.004719
OMEGA.2022-02-01T02:35:19.037.fits,18,2,60.13,1829.2,2048.65,1947.02,0.004719
OMEGA.2022-02-01T02:35:19.037.fits,2,3,64.4,1352.53,2085.16,1466.97,0.00472
OMEGA.2022-02-01T02:35:19.037.fits,3,5,62.79,1472.85,2089.59,1586.91,0.00472
OMEGA.2022-02-01T02:35:19.037.fits,4,6,53.58,1591.45,2080.36,1705.82,0.00472
OMEGA.2022-02-01T02:47:28.440.fits,13,1,142.59,3830.6,2032.56,3819.12,0.03161
OMEGA.2022-02-01T02:47:28.440.fits,14,2,61.51,3818.32,2086.49,3810.18,0.03161
OMEGA.2022-02-01T02:47:28.440.fits,15,3,52.09,3810.43,2084.08,3803.17,0.03161
OMEGA.2022-02-01T02:47:28.440.fits,16,4,52.1,3805.05,2084.09,3796.59,0.03161
OMEGA.2022-02-01T02:47:28.440.fits,29,5,51.53,3796.66,2081.52,3790.72,0.03161
OMEGA.2022-02-01T02:47:28.440.fits,30,6,52.03,3795.71,2084.02,3788.77,0.0316
OMEGA.2022-02-01T02:47:28.440.fits,31,7,52.02,3789.21,2084.0,3781.64,0.0316
OMEGA.2022-02-01T02:47:28.440.fits,32,8,52.0,3784.31,2036.0,3781.07,0.0316
OMEGA.2022-02-01T01:13:30.954.fits,1,2,465.61,4077.27,144.37,3388.49,0.4766
OMEGA.2022-02-01T01:13:30.954.fits,15,4,2089.66,3773.89,386.96,127.88,0.4783
OMEGA.2022-02-01T01:13:30.954.fits,2,6,57.54,1292.23,2088.1,3484.25,0.09764
OMEGA.2022-02-01T01:13:30.954.fits,25,7,435.88,117.15,2086.03,1900.94,0.097
OMEGA.2022-02-01T01:13:30.954.fits,26,8,57.86,2023.61,2071.73,4194.3,0.09687
OMEGA.2022-02-01T01:13:30.954.fits,3,9,56.28,3600.53,485.59,4064.34,0.09748
OMEGA.2022-02-01T01:13:30.954.fits,31,10,293.97,132.26,2088.01,2069.02,0.09662
OMEGA.2022-02-01T01:13:30.954.fits,32,11,56.51,2192.73,1903.25,4189.72,0.09647
OMEGA.2022-02-01T01:13:30.954.fits,5,12,2072.29,3065.98,647.62,5.31,0.477
OMEGA.2022-02-01T01:13:30.954.fits,7,14,852.6,4.46,2089.21,1332.99,0.09737
OMEGA.2022-02-01T01:13:30.954.fits,8,15,56.57,1443.14,2087.67,3634.66,0.09726
OMEGA.2022-02-01T01:38:14.148.fits,17,1,410.46,10.45,651.05,4091.36,0.3022
OMEGA.2022-02-01T01:38:14.148.fits,17,2,650.77,4090.03,552.64,29.22,0.2189
OMEGA.2022-02-01T01:38:14.148.fits,20,3,337.34,1.6,2030.24,3845.3,0.5077
OMEGA.2022-02-01T01:38:14.148.fits,25,4,851.38,4160.52,761.51,108.51,0.2204
OMEGA.2022-02-01T01:38:14.148.fits,25,5,916.63,115.03,1150.5,4188.32,0.3044
OMEGA.2022-02-01T01:38:14.148.fits,29,6,953.54,4187.01,858.0,132.13,0.2211
OMEGA.2022-02-01T01:38:14.148.fits,29,7,1169.58,127.47,1403.69,4190.73,0.3055
OMEGA.2022-02-01T03:07:16.453.fits,5,2,55.21,2447.34,2085.64,1960.43,0.01206
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,10,1,63.03,3747.84,2085.06,2651.76,0.00638
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,11,2,63.62,2587.87,2085.52,1493.65,0.006409
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,12,3,62.76,1429.01,2084.73,334.92,0.006438
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,13,4,106.01,420.82,674.93,110.61,0.00634
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,22,5,54.23,3166.95,2083.26,2075.41,0.006496
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,23,6,62.02,2009.24,2083.19,913.68,0.006526
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,24,7,62.82,848.65,1620.84,6.62,0.006551
OMEGA.2022-01-13T00:46:07.341.astred.cal.fits,9,9,1391.25,4186.04,2079.74,3817.34,0.006358
OMEGA.2022-01-13T06:42:17.793.astred.cal.fits,20,4,96.59,1551.93,2041.36,1180.11,0.004797
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,17,2,51.81,3690.1,2086.58,3594.83,0.02998
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,18,3,52.26,3593.29,2090.2,3501.46,0.02997
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,19,4,52.73,3496.34,2075.48,3400.83,0.02996
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,2,5,53.28,3999.01,2082.97,3902.03,0.03002
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,20,6,60.09,3396.88,1994.01,3307.18,0.02994
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,3,7,52.88,3894.43,2090.67,3799.42,0.03001
OMEGA.2022-01-13T02:16:30.627.astred.cal.fits,4,8,52.71,3794.57,2090.38,3697.01,0.02999
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,22,1,51.52,3267.78,2087.08,3191.11,0.03049
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,22,2,51.9,3386.6,2090.38,3307.8,0.03049
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,22,3,51.57,1619.97,2085.07,1739.21,0.004682
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,23,4,51.22,3304.87,2089.64,3224.47,0.03048
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,23,5,52.63,3187.2,2083.06,3107.25,0.03044
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,23,6,51.54,1746.34,2085.26,1861.95,0.004682
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,24,7,51.57,1869.89,2085.35,1984.3,0.004682
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,24,8,52.71,3105.26,2088.12,3024.98,0.03047
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,24,9,52.23,3221.64,2080.71,3143.19,0.03047
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,5,10,51.52,3812.11,2086.9,3730.88,0.03055
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,5,11,51.92,3693.97,2080.3,3613.09,0.0305
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,6,12,51.41,3725.5,2089.72,3642.54,0.03054
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,7,13,52.81,3523.73,2088.13,3440.94,0.03053
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,7,14,51.9,3641.66,2072.2,3558.81,0.03053
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,8,15,51.74,3433.35,2087.15,3352.97,0.03052
OMEGA.2022-01-13T02:34:44.599.astred.cal.fits,8,16,52.58,3551.16,2088.05,3472.09,0.03052
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,1,1,54.22,196.8,520.31,5.03,0.02948
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,17,2,59.93,1182.12,2087.16,1321.35,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,18,3,59.97,1331.13,2070.93,1473.55,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,19,4,52.52,1482.54,2081.76,1621.63,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,2,5,58.49,740.27,2083.59,881.2,0.004704
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,20,6,59.98,1632.05,2047.25,1769.29,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,3,7,59.97,886.12,2087.11,1026.5,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,4,8,60.15,1034.36,2087.25,1175.36,0.004703
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,5,9,51.53,1137.52,2085.12,1255.4,0.004682
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,6,10,51.58,1259.63,2085.19,1377.13,0.004682
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,7,11,51.53,1386.58,2085.23,1502.49,0.004682
OMEGA.2022-01-13T02:28:39.808.astred.cal.fits,8,12,52.12,1505.94,427.53,1527.02,0.004682
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,17,1,55.59,3194.93,2088.9,2806.88,0.004797
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,18,3,52.27,2790.41,1386.82,2539.17,0.004797
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,2,4,51.55,3062.23,2087.3,3526.38,0.02007
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,20,5,689.52,1.88,2056.25,348.49,0.01393
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,22,6,58.33,552.58,2084.42,1018.64,0.02021
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,23,7,58.31,1046.6,2085.54,1507.65,0.02025
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,24,8,59.87,1534.98,2087.94,1996.86,0.02028
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,3,9,52.77,4012.97,2086.51,3627.19,0.004797
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,3,10,59.51,3549.49,2086.33,4016.87,0.02011
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,4,11,54.75,3606.92,2088.18,3219.53,0.004797
OMEGA.2022-01-13T06:35:33.321.astred.cal.fits,5,13,61.01,364.63,1966.09,3.53,0.004796
OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,22,2,56.91,967.12,2091.36,1117.53,0.00239
OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,23,3,55.51,1126.42,2090.09,1275.1,0.002392
OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,24,4,55.54,1284.01,2090.1,1432.79,0.002394
OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,7,6,1795.13,627.34,2089.4,648.05,0.002385
OMEGA.2022-01-08T04:30:31.115.astred.cal.fits,8,7,55.54,652.67,2090.18,800.51,0.002386
OMEGA.2022-01-08T02:47:50.119.astred.cal.fits,5,1,64.54,994.75,2085.3,1109.3,0.004683
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,10,1,688.35,114.63,2065.44,1662.8,0.1239
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,11,2,63.73,1820.99,2086.82,4096.77,0.1238
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,11,3,61.05,1818.78,2060.05,4066.46,0.1238
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,12,4,1762.31,110.63,957.63,4200.22,0.7109
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,16,5,367.91,107.79,2088.98,2045.93,0.1237
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,17,6,1307.14,60.19,555.98,3989.08,0.718
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,29,7,46.22,2167.09,1859.01,4194.95,0.1236
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,5,8,54.1,1045.67,1820.6,3034.41,0.1241
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,6,9,267.42,2900.17,2077.96,3040.98,0.002327
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,7,10,51.49,3053.7,2089.48,3210.32,0.002329
OMEGA.2022-01-08T07:33:36.496.astred.cal.fits,8,11,52.01,3217.01,2085.71,3377.16,0.002331
OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,15,1,60.57,2441.74,2035.57,482.43,0.3103
OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,20,2,804.72,4087.74,2083.25,2820.71,0.3052
OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,22,3,575.24,4085.85,2086.71,2593.6,0.3073
OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,23,4,64.45,2473.76,2076.14,477.6,0.3063
OMEGA.2022-01-08T08:08:42.272.astred.cal.fits,24,5,58.88,356.19,414.4,4.61,0.3058
OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,14,1,153.94,3773.38,2087.45,3975.13,0.004426
OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,15,2,61.35,3989.04,2021.87,4192.0,0.004417
OMEGA.2022-01-08T07:39:40.827.astred.cal.fits,24,3,58.46,3824.63,2088.94,3987.47,0.002339
OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,22,1,53.5,1748.1,2085.03,1867.03,0.004682
OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,23,2,67.51,1878.4,2079.25,1992.88,0.004682
OMEGA.2022-01-08T02:53:55.149.astred.cal.fits,24,3,53.58,1999.8,2085.34,2114.46,0.004682
OMEGA.2022-01-08T04:24:26.654.astred.cal.fits,5,3,58.44,279.7,2090.25,425.13,0.002381
OMEGA.2022-01-08T04:24:26.654.astred.cal.fits,6,4,58.45,429.74,2090.39,573.08,0.002383
OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,14,2,54.18,2523.59,2083.94,2319.53,0.004772
OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,15,3,59.84,2307.0,2081.67,2103.98,0.004772
OMEGA.2022-01-08T03:57:58.470.astred.cal.fits,16,4,52.41,2094.51,428.42,2055.75,0.004772
OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,11,1,1266.82,112.02,60.26,3716.43,0.114
OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,14,2,1905.94,138.61,552.71,4199.05,0.1141
OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,4,3,2004.05,5.57,647.38,4064.86,0.114
OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,7,4,2082.42,1711.32,1289.22,4095.86,0.114
OMEGA.2022-01-08T01:17:35.453.astred.cal.fits,8,5,515.52,4.87,42.0,1403.91,0.114
OMEGA.2022-01-11T06:44:58.104.fits,10,1,840.38,4193.52,1286.01,125.86,0.1222
OMEGA.2022-01-11T06:44:58.104.fits,14,2,341.82,4181.05,791.39,137.97,0.1222
OMEGA.2022-01-11T06:44:58.104.fits,2,3,1784.96,4069.18,2082.24,1301.1,0.1224
OMEGA.2022-01-11T06:44:58.104.fits,6,5,1295.15,4081.09,1736.46,37.1,0.1223
OMEGA.2022-01-11T06:24:28.901.fits,2,2,2086.25,1816.84,56.07,335.77,0.0426
OMEGA.2022-01-11T06:24:28.901.fits,22,3,2070.05,3605.92,53.39,2125.01,0.04276
OMEGA.2022-01-11T06:24:28.901.fits,27,5,2076.31,1133.82,688.94,118.85,0.04281
OMEGA.2022-01-11T06:24:28.901.fits,28,7,2083.86,2716.67,55.4,1221.43,0.04284
OMEGA.2022-01-11T06:24:28.901.fits,3,8,2084.32,3379.82,55.9,1898.04,0.04264
OMEGA.2022-01-11T06:24:28.901.fits,4,9,887.71,4067.97,55.88,3462.25,0.04267
OMEGA.2022-01-11T06:24:28.901.fits,8,10,2089.02,478.36,1444.43,7.91,0.04269
OMEGA.2022-01-11T08:06:27.669.fits,20,1,693.65,4076.62,925.47,6.22,0.3046
OMEGA.2022-01-11T08:06:27.669.fits,24,2,432.11,4093.44,663.79,8.0,0.3053
OMEGA.2022-01-11T08:06:27.669.fits,28,3,186.29,4127.57,426.82,119.78,0.3061
OMEGA.2022-01-11T08:06:27.669.fits,32,5,58.85,1902.54,161.9,134.54,0.3067
OMEGA.2022-01-11T07:04:39.488.fits,11,1,601.46,115.33,2083.21,2751.43,0.01152
OMEGA.2022-01-11T07:04:39.488.fits,12,3,56.37,2953.12,739.57,4163.63,0.01151
OMEGA.2022-01-11T07:04:39.488.fits,16,6,977.95,132.82,2084.21,2097.81,0.01151
OMEGA.2022-01-11T07:04:39.488.fits,29,8,57.23,2303.76,1112.43,4183.89,0.01151
OMEGA.2022-01-11T07:04:39.488.fits,7,10,54.5,3201.71,547.74,4072.75,0.01152
OMEGA.2022-01-28T05:56:36.597.fits,32,2,543.59,1024.07,2073.62,663.25,0.0047
OMEGA.2022-01-28T05:37:58.824.fits,22,1,448.33,3538.87,2088.31,3122.53,0.004612
OMEGA.2022-01-28T05:37:58.824.fits,23,2,58.29,3095.09,2083.31,2578.0,0.004613
OMEGA.2022-01-28T04:04:03.968.fits,24,7,1158.38,4090.35,2084.95,1376.15,0.03823
OMEGA.2022-01-28T04:04:03.968.fits,28,11,54.51,3238.18,1136.25,107.81,0.03832
OMEGA.2022-01-28T04:04:03.968.fits,31,12,339.7,4190.48,1732.54,132.88,0.03845
OMEGA.2022-01-28T00:48:51.656.fits,24,1,245.78,4086.06,2085.56,749.69,0.6718
OMEGA.2022-01-28T00:48:51.656.fits,27,2,88.84,4185.78,2086.87,571.25,0.6699
OMEGA.2022-01-28T00:48:51.656.fits,29,4,1893.72,4187.13,2085.51,3840.67,0.6669
OMEGA.2022-01-28T00:48:51.656.fits,30,5,53.92,3653.06,2002.87,125.66,0.6679
OMEGA.2022-01-28T00:54:56.197.fits,20,1,529.78,4071.29,1429.43,9.73,0.02117
OMEGA.2022-01-28T00:54:56.197.fits,23,2,1673.32,4081.95,2086.52,2208.98,0.02099
OMEGA.2022-01-28T00:54:56.197.fits,24,3,55.7,1727.79,433.91,11.98,0.02107
OMEGA.2022-01-28T00:54:56.197.fits,27,4,747.66,4171.62,1654.36,111.63,0.02086
OMEGA.2022-01-28T00:54:56.197.fits,31,6,54.18,2795.25,646.72,148.78,0.02075
OMEGA.2022-01-28T06:25:57.762.fits,32,3,1008.55,4162.88,1986.56,2767.49,0.009877
OMEGA.2022-01-28T08:16:44.071.fits,17,10,53.2,2634.01,2086.67,2063.46,0.008917
OMEGA.2022-01-28T08:16:44.071.fits,18,13,56.9,2036.84,2086.17,1469.83,0.008929
OMEGA.2022-01-28T08:16:44.071.fits,19,15,59.45,1435.46,2085.2,867.0,0.008941
OMEGA.2022-01-28T08:16:44.071.fits,20,17,60.07,836.92,2000.54,290.29,0.008952
OMEGA.2022-01-28T03:04:55.278.fits,10,1,57.87,2716.33,2084.03,2138.31,0.006097
OMEGA.2022-01-28T03:04:55.278.fits,11,2,57.2,2105.58,1882.81,1590.05,0.006076
OMEGA.2022-01-28T03:04:55.278.fits,9,5,711.13,3139.8,2084.42,2748.31,0.006123
OMEGA.2022-01-28T01:14:00.010.fits,25,6,1695.23,4171.96,760.6,120.36,0.292
OMEGA.2022-01-28T01:14:00.010.fits,29,8,2085.2,1397.86,1793.36,141.3,0.292
OMEGA.2022-01-28T01:14:00.010.fits,30,9,574.73,4116.5,56.11,1886.0,0.292
OMEGA.2022-01-28T01:14:00.010.fits,4,10,1839.31,4060.63,895.15,11.24,0.292
OMEGA.2022-01-28T01:14:00.010.fits,8,12,2084.88,647.25,1938.04,14.05,0.292
OMEGA.2022-01-28T01:32:13.553.fits,12,2,1129.99,4191.73,60.52,681.01,0.1352
OMEGA.2022-01-28T01:32:13.553.fits,13,3,149.69,3834.42,1648.54,4188.04,0.005121
OMEGA.2022-01-28T01:32:13.553.fits,16,4,2087.43,2874.45,1248.62,129.77,0.1354
OMEGA.2022-01-28T01:32:13.553.fits,2,5,2089.02,1820.07,1536.13,12.75,0.1344
OMEGA.2022-01-28T01:32:13.553.fits,29,7,346.89,4191.48,55.32,3234.93,0.1356
OMEGA.2022-01-28T01:32:13.553.fits,3,8,635.87,4075.12,56.45,2181.8,0.1346
OMEGA.2022-01-28T01:32:13.553.fits,7,9,2003.47,4083.24,754.63,10.4,0.1348
OMEGA.2022-01-28T01:58:56.878.fits,11,3,881.98,4169.23,528.78,116.59,0.2417
OMEGA.2022-01-28T01:58:56.878.fits,15,4,1275.86,4183.89,919.01,129.57,0.2414
OMEGA.2022-01-28T01:58:56.878.fits,7,7,521.87,4074.01,156.13,10.43,0.2419
OMEGA.2022-01-28T03:30:36.453.fits,13,1,151.5,3373.47,2086.44,3389.42,0.03155
OMEGA.2022-01-28T03:30:36.453.fits,14,2,52.0,3387.8,2075.93,3405.2,0.03156
OMEGA.2022-01-28T03:30:36.453.fits,15,3,51.49,3408.14,2088.42,3425.86,0.03156
OMEGA.2022-01-28T03:30:36.453.fits,16,4,58.5,3428.55,2088.43,3445.73,0.03156
OMEGA.2022-01-28T03:30:36.453.fits,29,5,58.5,3448.14,2088.4,3468.26,0.03156
OMEGA.2022-01-28T03:30:36.453.fits,30,6,51.99,3474.11,2083.92,3491.29,0.03157
OMEGA.2022-01-28T03:30:36.453.fits,31,7,58.5,3492.28,2088.4,3512.08,0.03157
OMEGA.2022-01-28T03:30:36.453.fits,32,8,60.0,3515.75,2003.89,3536.74,0.03157
OMEGA.2022-01-28T04:54:27.987.fits,30,2,52.14,4039.41,2083.77,3260.02,0.01338
OMEGA.2022-01-28T04:54:27.987.fits,31,3,56.04,3216.77,2087.45,2436.82,0.01335
OMEGA.2022-01-28T04:54:27.987.fits,32,4,60.23,2395.01,2048.33,1636.18,0.01332
OMEGA.2022-01-28T03:06:39.858.fits,22,3,959.04,4091.33,2085.21,3777.8,0.005987
OMEGA.2022-01-28T03:06:39.858.fits,23,4,52.14,3749.49,2087.75,3179.17,0.005967
OMEGA.2022-01-28T03:06:39.858.fits,26,6,53.76,299.72,748.04,105.26,0.006
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,22,1,54.6,2934.04,1029.34,4089.9,0.2114
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,26,3,1084.72,108.92,2088.27,1295.43,0.2115
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,27,4,59.17,1432.26,2091.64,3838.82,0.2116
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,3,6,236.83,1.98,2087.42,2193.04,0.2111
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,32,7,556.52,104.06,2083.69,1913.79,0.2117
OMEGA.2022-01-06T02:13:19.028.astred.cal.fits,4,8,54.1,2323.93,1549.74,4092.24,0.2112
OMEGA.2022-01-06T02:19:23.658.astred.cal.fits,12,1,1086.03,4195.54,2084.74,1489.98,0.002911
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,12,2,76.79,182.42,1586.02,4196.04,0.2677
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,16,3,1724.16,113.28,2087.7,1072.71,0.2677
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,2,4,1093.97,3.78,2092.51,2662.44,0.2675
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,29,6,58.42,1375.2,1118.11,4190.36,0.2678
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,3,7,54.15,2933.47,477.56,4062.69,0.2676
OMEGA.2022-01-06T01:17:50.898.astred.cal.fits,7,9,624.37,3.83,2090.15,3888.49,0.2676
OMEGA.2022-01-10T01:23:14.692.fits,26,2,55.39,1906.79,1109.36,4182.58,0.4607
OMEGA.2022-01-10T01:23:14.692.fits,3,4,1673.71,13.31,2088.89,912.05,0.4599
OMEGA.2022-01-10T01:23:14.692.fits,30,5,1298.65,149.02,2085.75,1847.51,0.4608
OMEGA.2022-01-10T01:23:14.692.fits,31,6,53.85,2082.2,1028.3,4187.63,0.4609
OMEGA.2022-01-10T01:23:14.692.fits,4,7,54.09,1148.48,1406.45,4070.72,0.4601
OMEGA.2022-01-10T01:23:14.692.fits,8,8,1597.6,14.63,2086.18,1073.33,0.4602
OMEGA.2022-01-10T05:04:04.280.fits,17,1,58.51,2755.38,2070.92,3683.2,0.02327
OMEGA.2022-01-10T05:04:04.280.fits,18,2,58.34,3744.3,769.32,4074.68,0.02328
OMEGA.2022-01-10T05:04:04.280.fits,2,5,527.03,6.33,2086.91,728.63,0.02324
OMEGA.2022-01-10T05:04:04.280.fits,22,7,1645.7,14.29,2088.8,218.76,0.02329
OMEGA.2022-01-10T05:04:04.280.fits,23,8,58.34,276.22,2086.71,1207.63,0.02329
OMEGA.2022-01-10T05:04:04.280.fits,24,9,58.98,1260.68,2087.72,2191.29,0.0233
OMEGA.2022-01-10T05:04:04.280.fits,3,10,60.37,778.9,2086.49,1715.21,0.02325
OMEGA.2022-01-10T05:04:04.280.fits,4,11,62.38,1770.25,2087.27,2704.45,0.02326
OMEGA.2022-01-10T01:41:28.076.fits,12,2,1141.4,4172.87,2087.8,905.16,0.2588
OMEGA.2022-01-10T01:41:28.076.fits,15,4,1986.79,4190.4,2086.96,3844.62,0.2582
OMEGA.2022-01-10T01:41:28.076.fits,16,6,54.72,3461.6,1006.42,166.27,0.2585
OMEGA.2022-01-10T01:41:28.076.fits,17,7,1486.87,4068.39,2087.96,1983.3,0.2596
OMEGA.2022-01-10T01:41:28.076.fits,18,8,53.33,1624.21,521.79,10.85,0.2597
OMEGA.2022-01-10T01:35:23.324.fits,10,1,52.59,3359.12,514.43,4118.74,0.396
OMEGA.2022-01-10T01:35:23.324.fits,14,2,800.76,134.86,2090.05,2259.23,0.3962
OMEGA.2022-01-10T01:35:23.324.fits,15,3,56.23,2441.18,1106.24,4170.34,0.3964
OMEGA.2022-01-10T01:35:23.324.fits,9,6,270.31,186.85,2070.49,3155.71,0.3958
OMEGA.2022-01-10T05:53:40.078.fits,18,5,53.67,1380.44,2004.57,4086.53,0.01004
OMEGA.2022-01-10T05:53:40.078.fits,23,6,136.15,7.2,2091.5,2710.07,0.01004
OMEGA.2022-01-10T05:53:40.078.fits,24,7,52.97,2852.88,951.12,4091.52,0.01004
OMEGA.2022-01-10T05:10:08.961.fits,24,1,124.56,4088.1,2090.19,385.51,0.1846
OMEGA.2022-01-10T05:10:08.961.fits,27,2,57.11,4188.41,2086.98,365.95,0.1852
OMEGA.2022-01-10T05:10:08.961.fits,30,4,58.89,3759.77,1983.07,124.63,0.1859
OMEGA.2022-01-23T01:42:39.745.fits,22,2,1396.65,4054.15,761.3,8.74,0.287
OMEGA.2022-01-23T01:42:39.745.fits,26,3,2054.47,4181.24,1413.94,115.39,0.287
